CustomerID,InvoiceDate,Quantity,Price,InvoiceNo,StockCode,Description,monetary_value
10247,2021-02-09,2,87.39,INV-38474,SKU-5307,Product 43,174.78
10247,2021-02-18,4,26.83,INV-82111,SKU-3908,Product 42,107.32
10247,2021-03-18,4,67.49,INV-31200,SKU-8188,Product 26,269.96
10247,2021-04-06,3,79.16,INV-11869,SKU-5648,Product 92,237.48
10247,2021-04-16,5,34.14,INV-25660,SKU-2928,Product 26,170.7
10247,2021-06-14,7,43.97,INV-12711,SKU-7228,Product 1,307.78999999999996
10247,2021-07-29,5,62.09,INV-76463,SKU-9797,Product 67,310.45000000000005
10247,2021-10-12,6,39.01,INV-98913,SKU-4598,Product 69,234.06
10247,2021-11-14,2,65.28,INV-82249,SKU-4183,Product 78,130.56
10247,2022-01-17,2,93.57,INV-57458,SKU-4307,Product 63,187.14
10247,2022-03-16,7,73.76,INV-40084,SKU-3654,Product 79,516.32
10247,2022-03-30,7,44.82,INV-83601,SKU-4147,Product 42,313.74
10247,2022-05-26,5,85.08,INV-32028,SKU-3419,Product 92,425.4
10248,2021-04-02,4,26.71,INV-97931,SKU-2899,Product 68,106.84
10249,2021-06-14,3,40.34,INV-29467,SKU-9030,Product 57,121.02000000000001
10249,2022-02-04,1,53.82,INV-23229,SKU-8802,Product 86,53.82
10249,2022-03-28,4,14.27,INV-32537,SKU-9178,Product 5,57.08
10249,2022-09-02,3,11.11,INV-83965,SKU-7453,Product 49,33.33
10249,2022-12-28,2,51.27,INV-21184,SKU-5429,Product 11,102.54
10250,2022-07-01,4,28.54,INV-82454,SKU-8008,Product 89,114.16
10250,2022-11-21,4,10.57,INV-75463,SKU-9678,Product 8,42.28
10251,2022-04-25,1,17.18,INV-36199,SKU-6224,Product 2,17.18
10252,2021-03-16,2,69.35,INV-67203,SKU-9653,Product 82,138.7
10252,2021-04-09,5,66.08,INV-22854,SKU-1245,Product 39,330.4
10252,2021-09-02,2,92.08,INV-38333,SKU-4181,Product 74,184.16
10252,2021-09-10,5,61.53,INV-11755,SKU-4390,Product 57,307.65
10252,2021-11-09,3,84.64,INV-22231,SKU-1274,Product 65,253.92000000000002
10252,2022-01-21,7,56.22,INV-25295,SKU-6787,Product 94,393.53999999999996
10252,2022-09-08,4,55.23,INV-21573,SKU-3555,Product 85,220.92
10252,2022-09-15,5,43.99,INV-21291,SKU-2408,Product 92,219.95000000000002
10252,2022-09-30,4,59.91,INV-91455,SKU-1051,Product 43,239.64
10252,2022-11-24,7,39.18,INV-73620,SKU-8670,Product 29,274.26
10253,2021-03-04,2,58.81,INV-50546,SKU-9079,Product 2,117.62
10253,2021-03-06,4,75.14,INV-13902,SKU-2352,Product 61,300.56
10253,2021-03-07,5,93.58,INV-28823,SKU-6587,Product 58,467.9
10253,2021-05-09,3,83.89,INV-33610,SKU-9032,Product 99,251.67000000000002
10253,2021-05-27,2,112.82,INV-47462,SKU-5651,Product 80,225.64
10253,2021-06-19,5,78.01,INV-79205,SKU-3481,Product 31,390.05
10253,2021-10-27,6,38.33,INV-21715,SKU-6426,Product 8,229.98
10253,2022-05-15,4,60.0,INV-87123,SKU-6291,Product 95,240.0
10253,2022-07-23,2,69.73,INV-55166,SKU-9949,Product 27,139.46
10254,2021-04-03,4,48.32,INV-25779,SKU-6492,Product 27,193.28
10254,2021-05-12,2,33.05,INV-52373,SKU-7395,Product 38,66.1
10254,2021-11-27,3,35.84,INV-22638,SKU-1179,Product 34,107.52000000000001
10254,2022-05-26,3,14.16,INV-34022,SKU-3538,Product 27,42.480000000000004
10255,2021-05-02,11,147.27,INV-61265,SKU-1957,Product 19,1619.97
10255,2021-05-09,9,79.78,INV-98894,SKU-6803,Product 67,718.02
10255,2021-05-19,10,185.01,INV-18884,SKU-4038,Product 26,1850.1
10255,2021-06-08,3,114.29,INV-75657,SKU-5313,Product 53,342.87
10255,2021-07-17,6,64.52,INV-71855,SKU-2909,Product 20,387.12
10255,2021-07-26,7,124.71,INV-20519,SKU-2646,Product 92,872.9699999999999
10255,2021-07-29,10,143.91,INV-31236,SKU-2104,Product 87,1439.1
10255,2021-08-25,12,186.34,INV-87006,SKU-1171,Product 30,2236.08
10255,2021-09-21,10,144.63,INV-20607,SKU-1535,Product 29,1446.3
10255,2021-09-30,13,179.33,INV-12976,SKU-8426,Product 87,2331.29
10255,2022-01-03,9,55.3,INV-81733,SKU-3283,Product 63,497.7
10255,2022-02-24,6,116.94,INV-31319,SKU-3447,Product 58,701.64
10255,2022-03-27,6,98.5,INV-37639,SKU-2153,Product 43,591.0
10255,2022-04-21,11,66.56,INV-21252,SKU-4341,Product 95,732.1600000000001
10255,2022-05-21,10,144.54,INV-79619,SKU-4340,Product 36,1445.3999999999999
10255,2022-05-27,5,100.27,INV-61866,SKU-2347,Product 17,501.34999999999997
10255,2022-10-12,5,92.8,INV-93021,SKU-5421,Product 50,464.0
10255,2022-10-17,4,140.36,INV-60416,SKU-3259,Product 86,561.44
10255,2022-10-18,6,134.46,INV-57083,SKU-3910,Product 79,806.76
10255,2022-10-31,12,164.7,INV-50378,SKU-3744,Product 89,1976.3999999999999
10256,2021-01-08,1,57.35,INV-97817,SKU-6782,Product 77,57.35
10256,2021-06-24,1,20.4,INV-49585,SKU-3065,Product 88,20.4
10256,2022-01-18,3,17.01,INV-61319,SKU-8979,Product 39,51.03
10256,2022-03-11,1,28.72,INV-95089,SKU-7413,Product 25,28.72
10256,2022-05-18,2,18.81,INV-94785,SKU-3575,Product 54,37.62
10256,2022-12-26,1,49.31,INV-71030,SKU-2152,Product 33,49.31
10257,2021-01-28,7,63.07,INV-34935,SKU-9219,Product 78,441.49
10257,2021-02-26,5,62.1,INV-45340,SKU-6940,Product 63,310.5
10257,2021-03-23,4,46.8,INV-83246,SKU-9663,Product 69,187.2
10257,2021-03-24,2,36.26,INV-25759,SKU-8517,Product 38,72.52
10257,2021-08-06,2,86.5,INV-65715,SKU-8289,Product 52,173.0
10257,2021-11-01,7,96.33,INV-41257,SKU-2943,Product 56,674.31
10257,2021-11-06,7,30.46,INV-57544,SKU-1857,Product 10,213.22
10257,2021-11-07,6,40.3,INV-74930,SKU-2526,Product 27,241.79999999999998
10257,2022-09-08,4,36.27,INV-81979,SKU-5759,Product 44,145.08
10257,2022-10-23,5,63.47,INV-14539,SKU-3473,Product 91,317.35
10257,2022-11-10,2,45.06,INV-22501,SKU-4477,Product 52,90.12
10257,2022-12-17,7,92.26,INV-12488,SKU-2512,Product 84,645.82
10258,2021-03-04,3,164.61,INV-58555,SKU-6176,Product 66,493.83000000000004
10258,2021-03-11,5,87.1,INV-40319,SKU-5227,Product 96,435.5
10258,2021-04-30,9,90.35,INV-62196,SKU-6530,Product 1,813.15
10258,2021-06-05,7,92.6,INV-61739,SKU-1289,Product 53,648.1999999999999
10258,2021-06-11,9,175.3,INV-54383,SKU-7040,Product 61,1577.7
10258,2021-06-14,9,113.45,INV-78145,SKU-1082,Product 68,1021.0500000000001
10258,2021-08-24,13,62.73,INV-57634,SKU-6048,Product 19,815.49
10258,2021-09-10,13,57.57,INV-78322,SKU-8169,Product 21,748.41
10258,2021-09-18,13,121.43,INV-73153,SKU-2026,Product 82,1578.5900000000001
10258,2021-10-27,6,85.82,INV-67966,SKU-5787,Product 35,514.92
10258,2021-11-07,10,165.68,INV-74806,SKU-3442,Product 88,1656.8000000000002
10258,2021-11-10,4,122.3,INV-24665,SKU-4473,Product 13,489.2
10258,2022-02-16,7,83.91,INV-51534,SKU-1220,Product 59,587.37
10258,2022-02-28,9,182.19,INV-10455,SKU-8643,Product 82,1639.71
10258,2022-04-13,8,104.24,INV-97028,SKU-3162,Product 54,833.92
10258,2022-05-21,5,114.38,INV-74339,SKU-9185,Product 1,571.9
10258,2022-05-23,9,68.13,INV-88776,SKU-8409,Product 20,613.17
10258,2022-05-24,9,55.58,INV-22467,SKU-4191,Product 28,500.21999999999997
10258,2022-05-24,12,144.9,INV-18307,SKU-8342,Product 93,1738.8000000000002
10258,2022-07-07,6,138.19,INV-71274,SKU-7050,Product 70,829.14
10258,2022-09-08,12,168.83,INV-97054,SKU-5242,Product 16,2025.96
10258,2022-09-26,10,124.95,INV-51445,SKU-9391,Product 63,1249.5
10258,2022-10-15,9,92.21,INV-87997,SKU-1089,Product 33,829.89
10258,2022-10-23,11,151.23,INV-54619,SKU-8230,Product 52,1663.53
10258,2022-11-18,14,126.38,INV-75580,SKU-2686,Product 98,1769.32
10258,2022-12-27,11,162.15,INV-63276,SKU-1965,Product 17,1783.65
10259,2021-01-16,7,146.83,INV-40624,SKU-3180,Product 85,1027.8100000000002
10259,2021-02-14,6,49.95,INV-57119,SKU-1900,Product 65,299.70000000000005
10259,2021-03-31,8,129.74,INV-16137,SKU-3876,Product 43,1037.92
10259,2021-05-10,4,73.64,INV-11455,SKU-2890,Product 51,294.56
10259,2021-06-13,7,61.74,INV-61955,SKU-1888,Product 73,432.18
10259,2021-07-26,7,116.46,INV-29788,SKU-3768,Product 96,815.2199999999999
10259,2021-08-01,6,40.38,INV-29984,SKU-1050,Product 63,242.28000000000003
10259,2021-09-14,6,133.9,INV-82690,SKU-1592,Product 60,803.4000000000001
10259,2021-10-28,14,145.33,INV-79690,SKU-3778,Product 10,2034.6200000000001
10259,2021-12-04,10,69.33,INV-82651,SKU-3256,Product 31,693.3
10259,2021-12-06,11,93.33,INV-45902,SKU-2587,Product 10,1026.6299999999999
10259,2022-01-14,6,164.61,INV-73598,SKU-6606,Product 25,987.6600000000001
10259,2022-01-25,12,120.7,INV-43149,SKU-5356,Product 31,1448.4
10259,2022-03-31,6,201.72,INV-52084,SKU-1293,Product 38,1210.32
10259,2022-05-14,3,121.4,INV-87042,SKU-9208,Product 22,364.20000000000005
10259,2022-06-19,3,54.36,INV-39605,SKU-7066,Product 15,163.07999999999998
10259,2022-07-24,10,196.98,INV-92357,SKU-4749,Product 90,1969.8
10259,2022-08-31,5,114.79,INV-94307,SKU-3693,Product 91,573.95
10260,2021-02-19,10,61.35,INV-10038,SKU-9920,Product 60,613.5
10260,2021-03-23,7,154.03,INV-89082,SKU-7805,Product 21,1078.21
10260,2021-04-23,10,89.68,INV-75640,SKU-2739,Product 57,896.8000000000001
10260,2021-04-30,5,83.46,INV-79702,SKU-3925,Product 50,417.29999999999995
10260,2021-05-05,5,137.48,INV-15691,SKU-6729,Product 34,687.4
10260,2021-05-10,8,75.71,INV-59631,SKU-2935,Product 46,605.68
10260,2021-05-23,14,137.37,INV-75896,SKU-5599,Product 57,1923.18
10260,2021-06-05,4,134.92,INV-32542,SKU-1178,Product 61,539.68
10260,2021-09-01,13,158.0,INV-49605,SKU-7467,Product 78,2054.0
10260,2021-12-08,5,155.07,INV-72284,SKU-6690,Product 65,775.3499999999999
10260,2022-01-22,3,83.92,INV-95358,SKU-9768,Product 38,251.76
10260,2022-03-28,14,210.62,INV-82793,SKU-7213,Product 39,2948.6800000000003
10260,2022-04-08,13,78.22,INV-66552,SKU-5556,Product 30,1016.86
10260,2022-04-15,5,200.59,INV-28325,SKU-1204,Product 65,1002.95
10260,2022-06-03,7,102.04,INV-72582,SKU-1168,Product 19,714.2800000000001
10260,2022-07-03,14,65.28,INV-77264,SKU-2249,Product 24,913.9200000000001
10260,2022-07-06,3,174.92,INV-62592,SKU-1209,Product 82,524.76
10260,2022-09-25,9,180.43,INV-31106,SKU-7015,Product 3,1623.8700000000001
10260,2022-09-26,4,113.1,INV-28658,SKU-8523,Product 38,452.4
10260,2022-10-12,10,96.78,INV-39371,SKU-7915,Product 8,967.8
10260,2022-11-16,7,124.22,INV-63685,SKU-1161,Product 73,869.54
10260,2022-12-16,5,129.63,INV-86752,SKU-3397,Product 19,648.15
10262,2021-01-22,4,55.02,INV-31091,SKU-1900,Product 14,220.08
10262,2021-05-14,3,77.5,INV-19036,SKU-6645,Product 13,232.5
10262,2021-06-28,3,36.06,INV-26786,SKU-4838,Product 60,108.18
10262,2022-03-13,2,82.14,INV-61662,SKU-9285,Product 40,164.28
10262,2022-04-08,7,36.28,INV-87111,SKU-2844,Product 85,253.96
10262,2022-05-07,2,46.7,INV-56930,SKU-9853,Product 20,93.4
10262,2022-08-25,2,36.08,INV-11528,SKU-5571,Product 45,72.16
10263,2021-01-28,4,16.91,INV-31031,SKU-7681,Product 14,67.64
10263,2021-10-11,3,20.53,INV-54291,SKU-8278,Product 34,61.59
10263,2022-02-03,4,10.19,INV-95968,SKU-2177,Product 82,40.76
10263,2022-04-22,4,51.96,INV-51382,SKU-2141,Product 24,207.84
10263,2022-10-22,4,15.56,INV-98377,SKU-5866,Product 63,62.24
10264,2021-07-18,1,23.25,INV-95024,SKU-5355,Product 3,23.25
10264,2021-08-10,4,32.76,INV-89162,SKU-3173,Product 7,131.04
10264,2021-09-03,3,19.91,INV-91110,SKU-4787,Product 7,59.730000000000004
10264,2021-11-02,4,15.55,INV-38453,SKU-4036,Product 37,62.2
10264,2022-09-20,3,26.17,INV-59817,SKU-9400,Product 56,78.51
10264,2022-12-05,3,14.02,INV-34774,SKU-4232,Product 7,42.06
10264,2022-12-27,4,45.87,INV-52103,SKU-2331,Product 68,183.48
10265,2021-01-22,5,84.25,INV-34172,SKU-3684,Product 71,421.25
10265,2021-04-12,8,151.24,INV-65123,SKU-2602,Product 8,1209.92
10265,2021-05-14,5,115.84,INV-90865,SKU-5264,Product 62,579.2
10265,2021-05-23,9,99.54,INV-41746,SKU-5865,Product 16,895.86
10265,2021-06-01,12,183.99,INV-72278,SKU-2853,Product 90,2207.88
10265,2021-06-09,4,156.78,INV-52290,SKU-3557,Product 63,627.12
10265,2021-07-29,8,235.47,INV-92542,SKU-3337,Product 11,1883.76
10265,2021-10-17,9,162.59,INV-20535,SKU-2560,Product 99,1463.31
10265,2021-12-15,7,100.51,INV-40058,SKU-2942,Product 13,703.57
10265,2021-12-19,10,135.94,INV-32674,SKU-1551,Product 6,1359.4
10265,2022-01-21,6,52.53,INV-59832,SKU-2515,Product 56,315.18
10265,2022-02-16,10,121.65,INV-78143,SKU-6930,Product 98,1216.5
10265,2022-02-18,3,222.24,INV-40535,SKU-8103,Product 37,666.72
10265,2022-03-31,8,135.05,INV-11831,SKU-2569,Product 96,1080.4
10265,2022-06-10,13,163.36,INV-48188,SKU-1607,Product 43,2123.6800000000003
10265,2022-07-05,13,115.04,INV-43445,SKU-3489,Product 65,1495.52
10265,2022-10-26,3,114.53,INV-68597,SKU-1309,Product 57,343.59000000000003
10265,2022-10-26,6,109.36,INV-75036,SKU-8907,Product 45,656.16
10265,2022-11-23,5,200.37,INV-74061,SKU-5125,Product 38,1001.85
10265,2022-11-23,14,157.25,INV-94195,SKU-2918,Product 89,2201.5
10265,2022-11-30,3,118.17,INV-17791,SKU-6336,Product 32,354.51
10266,2021-08-02,4,24.86,INV-14899,SKU-2935,Product 59,99.44
10266,2021-12-14,2,15.29,INV-19743,SKU-3632,Product 96,30.58
10266,2022-02-10,2,43.08,INV-79980,SKU-3964,Product 7,86.16
10266,2022-06-19,3,34.47,INV-93220,SKU-7649,Product 14,103.41
10267,2021-02-28,1,25.58,INV-73674,SKU-6038,Product 43,25.58
10267,2022-04-08,2,43.22,INV-50252,SKU-4570,Product 43,86.44
10267,2022-09-12,2,32.85,INV-48469,SKU-1958,Product 58,65.7
10267,2022-10-31,3,31.31,INV-49468,SKU-3094,Product 16,93.92999999999999
10267,2022-11-26,1,28.77,INV-17163,SKU-3470,Product 32,28.77
10267,2022-12-15,2,30.16,INV-72150,SKU-7732,Product 19,60.32
10268,2022-09-17,3,34.87,INV-22671,SKU-5986,Product 47,104.60999999999999
10269,2021-01-02,14,155.76,INV-98780,SKU-9044,Product 39,2180.64
10269,2021-06-15,14,206.38,INV-16590,SKU-8658,Product 49,2889.3199999999997
10269,2021-07-17,10,125.22,INV-58121,SKU-2224,Product 70,1252.2
10269,2021-09-16,12,156.14,INV-87373,SKU-9787,Product 5,1873.6799999999998
10269,2021-10-13,10,162.28,INV-96988,SKU-6480,Product 98,1622.8
10269,2021-12-15,4,100.01,INV-52020,SKU-4351,Product 77,400.04
10269,2021-12-29,10,90.92,INV-46109,SKU-6550,Product 21,909.2
10269,2022-01-05,12,159.22,INV-96142,SKU-5320,Product 17,1910.6399999999999
10269,2022-01-14,13,134.38,INV-97346,SKU-9352,Product 18,1746.94
10269,2022-02-04,9,216.98,INV-50828,SKU-4990,Product 91,1952.82
10269,2022-02-23,11,140.84,INV-74156,SKU-7363,Product 11,1549.24
10269,2022-02-26,4,100.96,INV-25704,SKU-2423,Product 79,403.84
10269,2022-04-25,9,186.33,INV-86668,SKU-9203,Product 83,1676.97
10269,2022-05-08,14,101.93,INV-41514,SKU-7266,Product 99,1427.02
10269,2022-07-16,10,76.3,INV-93098,SKU-4855,Product 10,763.0
10269,2022-08-16,11,186.8,INV-41028,SKU-9813,Product 99,2054.8
10269,2022-08-24,12,81.31,INV-78376,SKU-2774,Product 79,975.72
10269,2022-08-27,14,58.99,INV-31123,SKU-1458,Product 29,825.86
10269,2022-09-06,5,157.11,INV-40238,SKU-1760,Product 47,785.5500000000001
10269,2022-11-07,4,68.52,INV-44626,SKU-4649,Product 99,274.08
10270,2021-01-17,1,28.35,INV-48291,SKU-5499,Product 43,28.35
10270,2021-05-18,4,41.79,INV-43183,SKU-4337,Product 29,167.16
10270,2021-08-12,1,50.65,INV-75598,SKU-3062,Product 30,50.65
10270,2022-03-06,2,22.82,INV-42175,SKU-5621,Product 81,45.64
10270,2022-10-13,1,52.4,INV-81889,SKU-3751,Product 44,52.4
10270,2022-10-17,4,16.57,INV-68097,SKU-5808,Product 28,66.28
10271,2021-03-03,4,28.02,INV-20795,SKU-2180,Product 62,112.08
10271,2021-04-28,2,37.74,INV-83779,SKU-3410,Product 29,75.48
10271,2021-06-16,1,19.0,INV-74173,SKU-8037,Product 98,19.0
10271,2021-08-13,3,29.17,INV-43890,SKU-5365,Product 50,87.51
10271,2021-11-13,1,13.39,INV-33826,SKU-5182,Product 26,13.39
10271,2021-12-11,4,31.13,INV-69622,SKU-6063,Product 19,124.52
10271,2022-03-01,2,11.55,INV-51785,SKU-4779,Product 67,23.1
10271,2022-03-24,2,38.67,INV-32523,SKU-8174,Product 88,77.34
10271,2022-05-25,2,25.07,INV-76196,SKU-4178,Product 62,50.14
10271,2022-06-26,2,31.88,INV-68425,SKU-1418,Product 9,63.76
10271,2022-07-10,1,13.54,INV-17354,SKU-5516,Product 17,13.54
10271,2022-08-05,3,23.72,INV-66866,SKU-4064,Product 10,71.16
10272,2021-01-10,11,124.86,INV-67158,SKU-9537,Product 72,1373.46
10272,2021-03-11,5,204.92,INV-92673,SKU-6448,Product 77,1024.6
10272,2021-05-23,10,93.12,INV-93894,SKU-5501,Product 21,931.2
10272,2021-07-15,10,61.41,INV-25839,SKU-3155,Product 7,614.0999999999999
10272,2021-08-04,14,63.68,INV-83829,SKU-8854,Product 69,891.52
10272,2021-09-13,4,152.2,INV-59483,SKU-5210,Product 12,608.8
10272,2021-09-17,12,83.66,INV-95997,SKU-3439,Product 96,1003.92
10272,2021-10-23,11,202.78,INV-71491,SKU-8728,Product 62,2230.58
10272,2021-11-10,7,62.3,INV-16037,SKU-2155,Product 77,436.09999999999997
10272,2021-11-13,11,96.65,INV-21964,SKU-9237,Product 55,1063.15
10272,2021-12-15,13,195.14,INV-82599,SKU-4337,Product 7,2536.8199999999997
10272,2022-01-27,5,164.54,INV-96989,SKU-1203,Product 88,822.6999999999999
10272,2022-02-01,3,162.32,INV-39237,SKU-4978,Product 40,486.96
10272,2022-03-30,8,151.79,INV-42716,SKU-7880,Product 22,1214.32
10272,2022-04-04,7,152.24,INV-68123,SKU-9720,Product 30,1065.68
10272,2022-04-11,9,99.91,INV-63984,SKU-3211,Product 30,899.1899999999999
10272,2022-04-18,6,111.49,INV-91041,SKU-1781,Product 18,668.9399999999999
10272,2022-05-05,5,191.84,INV-72564,SKU-9173,Product 17,959.2
10272,2022-05-30,5,215.45,INV-69491,SKU-4395,Product 73,1077.25
10272,2022-07-26,3,118.63,INV-82095,SKU-8620,Product 87,355.89
10272,2022-07-26,11,147.45,INV-12469,SKU-2474,Product 43,1621.9499999999998
10272,2022-08-05,12,97.25,INV-61920,SKU-9785,Product 17,1167.0
10272,2022-09-20,5,149.59,INV-61370,SKU-2389,Product 16,747.95
10272,2022-10-05,5,153.66,INV-52605,SKU-9556,Product 44,768.3
10272,2022-10-26,4,172.01,INV-77696,SKU-8333,Product 86,688.04
10272,2022-12-02,9,130.88,INV-28325,SKU-4148,Product 80,1177.92
10272,2022-12-13,3,84.31,INV-22930,SKU-5333,Product 24,252.93
10272,2022-12-17,11,66.03,INV-75435,SKU-4816,Product 44,726.33
10272,2022-12-29,4,161.67,INV-46740,SKU-4232,Product 43,646.68
10273,2021-01-01,12,160.16,INV-72969,SKU-4892,Product 29,1921.92
10273,2021-01-03,5,218.5,INV-16902,SKU-5263,Product 95,1092.5
10273,2021-03-08,12,68.85,INV-31346,SKU-8150,Product 94,826.1999999999999
10273,2021-04-09,8,127.33,INV-90225,SKU-1353,Product 91,1018.64
10273,2021-04-23,3,84.85,INV-31220,SKU-1459,Product 10,254.54999999999998
10273,2021-04-25,14,107.78,INV-71687,SKU-4723,Product 62,1508.92
10273,2021-05-21,5,85.05,INV-16500,SKU-6851,Product 99,425.25
10273,2021-05-28,8,172.77,INV-81507,SKU-1510,Product 80,1382.16
10273,2021-07-15,13,109.43,INV-39471,SKU-3261,Product 44,1422.5900000000001
10273,2021-07-20,3,56.75,INV-66316,SKU-2147,Product 47,170.25
10273,2021-07-26,5,91.75,INV-44369,SKU-4843,Product 1,458.75
10273,2021-08-15,10,129.43,INV-10910,SKU-5702,Product 11,1294.3000000000002
10273,2021-10-06,6,143.01,INV-18039,SKU-9198,Product 51,858.06
10273,2021-10-27,11,111.74,INV-37563,SKU-2362,Product 30,1229.1399999999999
10273,2021-10-28,9,69.56,INV-18793,SKU-4614,Product 4,626.04
10273,2021-10-30,13,55.47,INV-24687,SKU-7153,Product 26,721.11
10273,2022-01-23,12,187.93,INV-21549,SKU-6680,Product 12,2255.16
10273,2022-02-05,7,158.11,INV-95209,SKU-5438,Product 99,1106.77
10273,2022-02-08,8,229.3,INV-58365,SKU-3057,Product 24,1834.4
10273,2022-03-11,8,110.83,INV-45860,SKU-6527,Product 16,886.64
10273,2022-03-21,12,164.83,INV-34615,SKU-8739,Product 88,1977.96
10273,2022-07-06,6,72.07,INV-28344,SKU-5272,Product 15,432.41999999999996
10273,2022-08-08,14,84.67,INV-62136,SKU-4807,Product 69,1185.38
10273,2022-08-26,3,115.75,INV-53744,SKU-4041,Product 97,347.25
10273,2022-08-29,7,197.01,INV-31399,SKU-3496,Product 10,1379.07
10273,2022-09-11,14,87.93,INV-27048,SKU-4454,Product 21,1231.02
10273,2022-10-26,7,118.89,INV-46901,SKU-1659,Product 25,832.23
10273,2022-10-26,8,149.11,INV-78269,SKU-6251,Product 7,1192.88
10273,2022-12-21,7,197.21,INV-59104,SKU-7343,Product 2,1380.47
10274,2021-03-24,4,28.33,INV-57850,SKU-5722,Product 90,113.32
10274,2022-07-17,2,26.36,INV-67297,SKU-3537,Product 83,52.72
10274,2022-11-03,3,43.49,INV-11832,SKU-9600,Product 3,130.47
10275,2021-01-14,6,94.64,INV-55511,SKU-5091,Product 60,567.84
10275,2021-02-02,9,123.36,INV-16621,SKU-1586,Product 95,1110.24
10275,2021-03-22,3,199.82,INV-32873,SKU-9384,Product 32,599.46
10275,2021-04-26,7,101.72,INV-98202,SKU-1142,Product 10,712.04
10275,2021-04-30,8,181.18,INV-24378,SKU-3451,Product 33,1449.44
10275,2021-06-26,5,145.03,INV-81742,SKU-3181,Product 62,725.15
10275,2021-07-02,12,230.44,INV-80270,SKU-4629,Product 66,2765.2799999999997
10275,2021-08-03,6,154.36,INV-39288,SKU-4261,Product 45,926.1600000000001
10275,2021-09-11,10,108.9,INV-82150,SKU-1512,Product 68,1089.0
10275,2021-10-01,12,163.64,INV-95809,SKU-8951,Product 87,1963.6799999999998
10275,2021-11-20,8,131.44,INV-93035,SKU-2781,Product 11,1051.52
10275,2022-01-26,3,224.02,INV-11145,SKU-6579,Product 85,672.0600000000001
10275,2022-05-30,9,191.68,INV-24432,SKU-1895,Product 10,1725.1200000000001
10275,2022-06-01,13,165.84,INV-86730,SKU-7625,Product 13,2155.92
10275,2022-06-04,10,202.56,INV-20002,SKU-4201,Product 6,2025.6
10275,2022-06-17,3,76.89,INV-22417,SKU-1186,Product 37,230.67000000000002
10275,2022-07-08,10,110.67,INV-10368,SKU-3849,Product 31,1106.7
10275,2022-07-12,7,65.08,INV-18463,SKU-3369,Product 38,455.56
10275,2022-09-10,14,65.34,INV-83974,SKU-2082,Product 44,914.76
10275,2022-09-16,14,101.94,INV-99875,SKU-6353,Product 62,1427.1599999999999
10275,2022-10-17,7,97.0,INV-69489,SKU-6128,Product 31,679.0
10275,2022-10-19,4,133.73,INV-60920,SKU-7591,Product 63,534.92
10275,2022-11-19,12,113.36,INV-88931,SKU-7523,Product 31,1360.32
10276,2021-08-18,2,15.48,INV-49128,SKU-2847,Product 62,30.96
10276,2021-09-18,2,28.29,INV-44370,SKU-3256,Product 62,56.58
10276,2021-10-13,2,18.92,INV-15673,SKU-4367,Product 16,37.84
10276,2022-02-05,2,41.11,INV-47980,SKU-3118,Product 70,82.22
10276,2022-11-29,3,12.35,INV-12733,SKU-5067,Product 54,37.05
10277,2021-02-15,3,70.17,INV-45697,SKU-1721,Product 13,210.51
10277,2021-03-05,4,32.7,INV-32757,SKU-4948,Product 51,130.8
10277,2021-04-15,5,54.34,INV-55642,SKU-7742,Product 15,271.70000000000005
10277,2021-07-01,6,74.21,INV-74043,SKU-4525,Product 62,445.26
10277,2021-12-30,2,43.87,INV-37569,SKU-8105,Product 45,87.74
10277,2022-07-14,5,50.73,INV-77151,SKU-5026,Product 88,253.64999999999998
10277,2022-07-21,3,48.9,INV-55153,SKU-3413,Product 89,146.7
10277,2022-07-23,4,62.26,INV-71669,SKU-8906,Product 20,249.04
10277,2022-09-01,4,89.46,INV-59376,SKU-3520,Product 1,357.84
10277,2022-09-08,5,68.08,INV-36797,SKU-6137,Product 70,340.4
10277,2022-10-31,7,52.58,INV-50000,SKU-5288,Product 57,368.06
10277,2022-11-18,4,61.58,INV-57589,SKU-4534,Product 6,246.32
10277,2022-11-20,5,59.42,INV-66340,SKU-2467,Product 23,297.1
10278,2021-05-09,2,31.59,INV-65027,SKU-8212,Product 72,63.18
10279,2021-01-26,1,44.53,INV-87818,SKU-4726,Product 38,44.53
10279,2022-01-01,4,41.12,INV-80313,SKU-8265,Product 41,164.48
10279,2022-07-19,3,44.72,INV-10774,SKU-1056,Product 16,134.16
10280,2021-01-25,11,160.55,INV-10694,SKU-8807,Product 61,1766.0500000000002
10280,2021-03-17,3,152.38,INV-65833,SKU-8613,Product 61,457.14
10280,2021-03-19,8,77.03,INV-75841,SKU-2384,Product 22,616.24
10280,2021-03-29,14,148.18,INV-38318,SKU-5204,Product 24,2074.52
10280,2021-04-10,5,158.3,INV-55964,SKU-3109,Product 86,791.5
10280,2021-05-31,12,105.66,INV-73182,SKU-5214,Product 84,1267.92
10280,2021-06-08,10,229.83,INV-66924,SKU-6379,Product 25,2298.3
10280,2021-09-03,4,110.08,INV-10014,SKU-2674,Product 34,440.32
10280,2021-11-23,14,78.88,INV-46160,SKU-8537,Product 98,1104.32
10280,2022-01-18,13,149.54,INV-20842,SKU-8742,Product 92,1944.02
10280,2022-07-07,7,145.66,INV-12486,SKU-2155,Product 99,1019.62
10280,2022-07-17,3,56.8,INV-55317,SKU-1859,Product 9,170.39999999999998
